,movie_id,movie,genre,date,1800's,1900's,2000's,Reality-TV,Animation,Musical,Action,Romance,Thriller,Mystery,Talk-Show,Adult,History,Documentary,News,War,Film-Noir,Crime,Biography,Adventure,Western,Sport,Short,Sci-Fi,Drama,Family,Comedy,Horror,Fantasy,Game-Show,Music
32768,7188418,Snap (2016),Short|Horror,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32769,7188978,Lifechanger (2018),Horror|Thriller,2018,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32770,7190418,Benzersiz (2017),Thriller,2017,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32771,7190460,Thupparivaalan (2017),Action|Crime|Thriller,2017,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32772,7192934,Slipknot: Day of the Gusano (2017),Documentary,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32773,7193448,Craig Ferguson: Tickle Fight (2017),Comedy,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32774,7197544,Drift (2017),,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32775,7200856,The Boarder (2018),Thriller,2018,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32776,7200946,"Oh, Ramona! (2019)",Comedy|Romance,2019,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32777,7201192,The Secret Kiss (2017),Drama|Mystery,2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32778,7201846,Edmond (2018),Comedy|Drama|History,2018,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32779,7204006,Ammore e malavita (2017),Comedy|Crime|Musical|Romance,2017,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
32780,7204348,El Ángel (2018),Biography|Crime|Drama,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
32781,7207238,Jane (2017),Documentary|Biography,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32782,7208564,Blood Fest (2018),Comedy|Horror,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
32783,7211010,War Dog: A Soldier's Best Friend (2017),Documentary,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32784,7211972,Red Trees (2017),Documentary,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32785,7212726,Simmba (2018),Action|Comedy|Crime|Drama,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
32786,7213936,Hva vil folk si (2017),Drama,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32787,7214470,Heilstätten (2018),Horror|Thriller,2018,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32788,7214762,"Jim &amp; Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton (2017)",Documentary,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32789,7214842,One of Us (2017),Documentary,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32790,7215388,The China Hustle (2017),Documentary,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32791,7215444,The Final Year (2017),Documentary,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32792,7216068,See You Soon (2019),Drama|Romance,2019,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32793,7217028,Garde alternée (2017),Comedy,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32794,7217214,Ronnie Coleman: The King (2018),Documentary,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32795,7218518,Padman (2018),Biography|Comedy|Drama,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
32796,7218804,The Gospel According to André (2017),Documentary,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32797,7220754,Hevi reissu (2018),Comedy|Music,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
32798,7221634,Maayavan (2017),Mystery|Sci-Fi|Thriller,2017,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32799,7221896,Cumali Ceber: Allah Seni Alsin (2017),Comedy,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32800,7223050,Kuang shou (2017),Action|Crime|Thriller,2017,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32801,7227742,Plug Love (2017),Drama,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32802,7230054,Weight (2017),,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32803,7230828,Doggy See Evil (2017),Short|Horror,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
32804,7231342,La chute de l'empire américain (2018),Comedy|Crime,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
32805,7231572,Not Cinderella's Type (2018),Romance,2018,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32806,7232438,The Promise (2017),Drama|Horror|Thriller,2017,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32807,7233726,Gukgabudo-ui Nal (2018),Drama,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32808,7235270,The Oscars (2018),Comedy|Music|News,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
32809,7236034,Kimi no suizô o tabetai (2018),Animation|Drama|Romance,2018,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32810,7237312,Jim Carrey: I Needed Color (2017),Documentary|Short|Biography,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
32811,7237666,The Honor List (2018),Drama,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32812,7238112,Una storia senza nome (2018),Drama,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32813,7238392,Taxi 5 (2018),Action|Adventure|Comedy|Crime,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
32814,7240298,Fred (2018),Documentary,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32815,7240562,Hei bai mi gong (2017),Action,2017,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32816,7241654,In the Absence of Good Men (2017),Action|Crime|Drama,2017,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32817,7241926,Tell It to the Bees (2018),Drama|Romance,2018,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32818,7242142,Blindspotting (2018),Comedy|Crime|Drama,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
32819,7243686,Kkun (2017),Action|Crime,2017,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32820,7243750,Heesaeng boohwalja (2017),Action|Mystery|Thriller,2017,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32821,7245176,Sha po lang: taam long (2017),Action,2017,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32822,7249784,To Love or Not to Love (2017),Comedy|Romance,2017,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32823,7250056,Doubles vies (2018),Comedy|Drama|Romance,2018,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32824,7251666,Siccin 4 (2017),Horror,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32825,7252000,Maktub (2017),Comedy|Drama,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32826,7253506,Joan Didion: The Center Will Not Hold (2017),Documentary,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32827,7255568,Student of the Year 2 (2019),Comedy|Drama|Romance,2019,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32828,7256866,Father of the Year (2018),Comedy,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32829,7260048,Outside In (2017),Drama,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32830,7260818,Book of Monsters (2018),Action|Comedy|Horror,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
32831,7262882,Yip Man ngoi zyun: Cheung Tin Chi (2018),Action|Crime,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32832,7263252,Little Shit (2018),Short|Drama,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
32833,7263664,Brothers' Nest (2018),Comedy|Thriller,2018,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32834,7264080,"I Love You, Daddy (2017)",Comedy|Drama,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32835,7272242,Matar a Jesús (2017),Drama,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32836,7273646,The Unseen (2017),Horror,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32837,7278702,Bank Attack (2007),Comedy,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32838,7278726,Happy Together (2008),Drama,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32839,7278824,Il primo re (2019),Drama|History,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32840,7279180,Solsidan (2017),Comedy|Drama,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32841,7279188,Kona fer í stríð (2018),Adventure|Comedy|Drama,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
32842,7280786,Tik Tik Tik (2018),Action|Sci-Fi|Thriller,2018,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32843,7280898,22 July (2018),Crime|Drama|History|Thriller,2018,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32844,7282278,Long Lost (2018),Drama|Mystery|Thriller,2018,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32845,7282468,Beoning (2018),Drama|Mystery,2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32846,7283052,Kimi no koe o todoketai (2017),Animation|Drama,2017,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32847,7283066,Gekijouban Fate/kaleid liner Purizuma Iriya: Sekka no chikai (2017),Animation|Action|Adventure|Comedy|Family|Fantasy,2017,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
32848,7284202,Hell Is Where the Home Is (2018),Thriller,2018,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32849,7284204,Summer '03 (2018),Comedy,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32850,7284952,The Carter Effect (2017),Documentary|Sport,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32851,7286908,The Liquidator (2017),Crime,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32852,7286916,The Dawn Wall (2017),Documentary|Adventure|Biography|Sport,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
32853,7288684,Abang Long Fadil 2 (2017),Action|Comedy,2017,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32854,7288706,Kau Yang Satu (2017),Drama,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32855,7288846,Kau Takdirku (2017),Drama|Romance,2017,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32856,7291268,Gaga: Five Foot Two (2017),Documentary|Music,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32857,7292964,Manson: The Voice of Madness (2017),Documentary,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32858,7293168,"Wasteland No.1 - Ardent, Verdant (2017)",Short,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32859,7293380,Aos Teus Olhos (2017),Drama,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32860,7294400,Mirreyes contra Godinez (2019),Comedy,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32861,7294534,Arjun Reddy (2017),Action|Drama|Romance,2017,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32862,7295450,Between Worlds (2018),Fantasy|Thriller,2018,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32863,7296606,The Lake Vampire (2017),Crime|Mystery|Thriller,2017,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32864,7296862,SPF-18 (2017),Romance,2017,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32865,7297260,Bisik Pada Langit (2017),Drama,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32866,7297960,Fen bei ren sheng (2017),Drama,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32867,7298400,Jiang hu er nv (2018),Drama|Romance,2018,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32868,7299346,Leo-beu-seul-ling (2018),Drama,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32869,7309654,Ilk Öpücük (2017),Comedy|Romance,2017,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32870,7310906,Jerry Before Seinfeld (2017),Documentary|Comedy,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32871,7310916,Latin History for Morons: John Leguizamo's Road to Broadway (2018),Documentary|Comedy,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32872,7311634,Foreman (2017),Documentary|Sport,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32873,7312940,Singularity (2017),Action|Adventure|Drama|Sci-Fi,2017,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
32874,7315484,The Silence (2019),Horror|Thriller,2019,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32875,7315798,Doof kind (2017),Documentary,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32876,7317324,Egg (2018),Comedy,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32877,7317404,Jane (2016),,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32878,7318202,Kelebekler (2018),Comedy|Drama,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32879,7320560,Cuba and the Cameraman (2017),Documentary,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32880,7321274,Kingdom of Us (2017),Documentary|Drama,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32881,7323600,Hagazussa (2017),Drama|Horror,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32882,7326248,2036: Nexus Dawn (2017),Short|Sci-Fi,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
32883,7327946,Antar Ibn Ibn Ibn Shaddad (2017),Comedy,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32884,7329810,The Bill Murray Stories: Life Lessons Learned from a Mythical Man (2018),Documentary,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32885,7329828,The Inertia Variations (2017),Documentary,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32886,7329858,Pari (2018),Fantasy|Horror|Mystery,2018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
32887,7330532,Nothing to Hide (2017),Documentary,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32888,7332306,Skin (2018),Short|Drama,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
32889,7332500,Disneynature: Ghost of the Mountains (2017),Documentary,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32890,7334528,Uncle Drew (2018),Comedy|Sport,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
32891,7335938,Marc Maron: Too Real (2017),Comedy,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32892,7336012,Takara - La Nuit où j'ai nagé (2017),Drama,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32893,7336572,Dai si hing (2018),Action|Comedy|Drama,2018,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32894,7339248,The Art of Self-Defense (2019),Comedy,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32895,7339792,Unbroken: Path to Redemption (2018),Biography|Drama,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32896,7339826,Sayonara no asa ni yakusoku no hana o kazarô (2018),Animation|Adventure|Drama|Family|Fantasy,2018,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
32897,7341406,Rukh (2017),Drama|Mystery,2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32898,7341660,The Distant Barking of Dogs (2017),Documentary,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32899,7342204,I Can Speak (2017),Comedy|Drama,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32900,7342838,Leto (2018),Biography|Music|Romance,2018,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32901,7343762,Good Boys (2019),Comedy,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32902,7344246,Allá en el Rancho (2018),Comedy,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32903,7349662,BlacKkKlansman (2018),Biography|Crime|Drama,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
32904,7349910,Nightmare Cinema (2018),Horror,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32905,7350614,Head Count (2018),Horror|Mystery|Thriller,2018,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32906,7356432,Babam (2017),Drama,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32907,7357302,Avicii: True Stories (2017),Documentary,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32908,7359702,David Gilmour Live at Pompeii (2017),Documentary|Music,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32909,7362036,Wo bu shi yao shen (2018),Comedy|Drama,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32910,7363076,Raid (2018),Action|Crime|Drama|Thriller,2018,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32911,7363336,Nothing Like a Dame (2018),Documentary,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32912,7364566,Maria by Callas (2017),Documentary|Biography|Music,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32913,7364706,Jeff Dunham: Relative Disaster (2017),Comedy,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32914,7365604,Dog Days (2018),Comedy|Drama|Romance,2018,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32915,7367960,Ternet ninja (2018),Animation|Adventure|Comedy,2018,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
